OrderID,OrderDate,Region,Salesperson,Category,Product,Units,UnitPrice,Revenue,CustomerType
ORD02859,02-05-2025,East,Divya,Electronics,Tablet,23,952.46,21906.58,Wholesale
ORD02860,29-08-2024,North,Sneha,Grocery,Milk,7,555.52,3888.64,Retail
ORD02861,03-01-2025,East,Divya,Grocery,Rice,8,26.47,211.76,Wholesale
ORD02862,17-04-2025,West,Amit,Electronics,Phone,5,388.41,1942.05,Wholesale
ORD02863,17-08-2025,North,Sneha,Electronics,Monitor,6,455.35,2732.1,Wholesale
ORD02864,27-10-2025,East,Arjun,Electronics,Phone,23,267.98,6163.54,Wholesale
ORD02865,19-06-2024,North,Arjun,Grocery,Milk,5,255.68,1278.4,Retail
ORD02866,27-02-2024,West,Sneha,Clothing,Shirt,28,1197.09,33518.52,Wholesale
ORD02867,12-07-2025,West,Meena,Grocery,Milk,34,98.55,3350.7,Retail
ORD02868,27-04-2024,North,Arjun,Grocery,Oil,27,1743.22,47066.94,Wholesale
ORD02869,30-12-2025,East,Divya,Electronics,Tablet,14,831.86,11646.04,Retail
ORD02870,12-12-2024,East,Rahul,Clothing,Jacket,36,173.72,6253.92,Retail
ORD02871,22-08-2024,East,Arjun,Furniture,Desk,47,578.5,27189.5,Retail
ORD02872,21-12-2025,South,Rahul,Grocery,Milk,43,1559.22,67046.46,Wholesale
ORD02873,21-11-2025,South,Divya,Furniture,Chair,2,926.52,1853.04,Retail
ORD02874,10-09-2024,East,Rahul,Grocery,Sugar,28,1551.02,43428.56,Retail
ORD02875,08-05-2024,South,Amit,Electronics,Phone,33,1853.06,61150.98,Wholesale
ORD02876,03-02-2024,West,Priya,Clothing,Shirt,13,1684.5,21898.5,Wholesale
ORD02877,29-08-2024,North,Amit,Electronics,Phone,20,477.44,9548.8,Wholesale
ORD02878,09-09-2024,East,Sneha,Furniture,Cabinet,21,664.26,13949.46,Retail
ORD02879,17-07-2024,East,Meena,Clothing,Jeans,7,1431.74,10022.18,Retail
ORD02880,16-12-2024,East,Amit,Electronics,Laptop,21,187.77,3943.17,Retail
ORD02881,16-12-2025,East,Karthik,Furniture,Chair,28,1891.55,52963.4,Wholesale
ORD02882,18-06-2024,South,Priya,Furniture,Table,44,1395.99,61423.56,Retail
ORD02883,31-07-2025,South,Karthik,Grocery,Milk,28,1561.19,43713.32,Retail
ORD02884,09-03-2025,South,Karthik,Clothing,Jeans,26,609.5,15847,Wholesale
ORD02885,19-08-2024,North,Meena,Furniture,Table,23,1516.4,34877.2,Retail
ORD02886,13-10-2025,East,Meena,Electronics,Phone,14,1713.34,23986.76,Retail
ORD02887,25-04-2025,North,Karthik,Grocery,Milk,40,1225.14,49005.6,Wholesale
ORD02888,27-04-2025,North,Arjun,Grocery,Sugar,33,1302.26,42974.58,Retail
ORD02889,28-03-2025,North,Sneha,Furniture,Chair,3,1456.16,4368.48,Retail
ORD02890,26-11-2024,West,Divya,Furniture,Chair,8,1920.16,15361.28,Wholesale
ORD02891,26-12-2024,North,Divya,Grocery,Rice,29,1247.34,36172.86,Retail
ORD02892,12-05-2025,West,Priya,Electronics,Phone,19,408.75,7766.25,Retail
ORD02893,20-03-2024,East,Karthik,Grocery,Rice,23,1164.16,26775.68,Retail
ORD02894,11-09-2025,East,Meena,Electronics,Phone,38,1005.87,38223.06,Wholesale
ORD02895,19-09-2024,West,Meena,Grocery,Oil,27,1177.29,31786.83,Wholesale
ORD02896,22-10-2025,North,Karthik,Electronics,Laptop,46,1151.45,52966.7,Retail
ORD02897,11-11-2025,West,Arjun,Electronics,Tablet,18,1795.57,32320.26,Wholesale
ORD02898,27-10-2025,South,Arjun,Clothing,Jeans,14,809.97,11339.58,Wholesale
ORD02899,01-03-2025,South,Sneha,Grocery,Rice,27,25.8,696.6,Retail
ORD02900,17-06-2025,South,Sneha,Grocery,Milk,25,473.49,11837.25,Wholesale
ORD02901,19-03-2024,East,Amit,Furniture,Table,18,1263.14,22736.52,Wholesale
ORD02902,14-12-2025,West,Arjun,Furniture,Desk,44,63.7,2802.8,Retail
ORD02903,07-11-2024,North,Priya,Clothing,Shirt,3,1301.64,3904.92,Retail
ORD02904,28-05-2025,East,Priya,Grocery,Rice,29,1997.53,57928.37,Wholesale
ORD02905,11-12-2024,North,Meena,Grocery,Sugar,17,1019.08,17324.36,Retail
ORD02906,20-06-2025,South,Rahul,Electronics,Laptop,26,1334.38,34693.88,Wholesale
ORD02907,30-09-2025,West,Karthik,Grocery,Sugar,28,1861.36,52118.08,Retail
ORD02908,07-02-2025,West,Meena,Electronics,Laptop,35,277.64,9717.4,Retail
ORD02909,06-04-2025,North,Amit,Furniture,Cabinet,31,483.08,14975.48,Wholesale
ORD02910,26-02-2025,East,Arjun,Grocery,Rice,1,1785.39,1785.39,Retail
ORD02911,04-10-2025,North,Meena,Electronics,Monitor,46,1201.96,55290.16,Wholesale
ORD02912,26-10-2025,East,Meena,Electronics,Monitor,29,1458.23,42288.67,Wholesale
ORD02913,24-03-2025,East,Karthik,Clothing,Shirt,6,87.44,524.64,Retail
ORD02914,22-12-2024,South,Karthik,Electronics,Phone,20,1188.85,23777,Wholesale
ORD02915,26-06-2024,West,Amit,Clothing,Shoes,7,1879.18,13154.26,Retail
ORD02916,27-12-2024,West,Priya,Clothing,Jacket,23,1089.25,25052.75,Retail
ORD02917,22-06-2025,North,Karthik,Electronics,Phone,46,406.47,18697.62,Retail
ORD02918,28-11-2024,East,Sneha,Clothing,Shoes,28,1818.39,50914.92,Wholesale
ORD02919,19-08-2025,North,Karthik,Grocery,Sugar,1,816.2,816.2,Wholesale
ORD02920,04-06-2024,North,Divya,Clothing,Jacket,48,144.4,6931.2,Wholesale
ORD02921,24-04-2025,North,Priya,Grocery,Sugar,39,1057.9,41258.1,Retail
ORD02922,21-12-2024,North,Priya,Furniture,Desk,17,842.29,14318.93,Wholesale
ORD02923,22-10-2025,West,Arjun,Furniture,Cabinet,20,288.16,5763.2,Wholesale
ORD02924,06-02-2025,South,Karthik,Furniture,Chair,10,1369.31,13693.1,Retail
ORD02925,25-10-2025,North,Amit,Clothing,Shirt,19,690.89,13126.91,Retail
ORD02926,31-03-2025,North,Meena,Clothing,Shoes,45,457.66,20594.7,Wholesale
ORD02927,05-05-2025,South,Divya,Furniture,Desk,49,473.51,23201.99,Wholesale
ORD02928,30-03-2024,West,Sneha,Clothing,Shirt,27,1069.06,28864.62,Wholesale
ORD02929,08-10-2025,West,Karthik,Electronics,Tablet,17,1922.95,32690.15,Retail
ORD02930,03-07-2025,South,Amit,Furniture,Chair,25,1531.21,38280.25,Wholesale
ORD02931,28-06-2025,East,Karthik,Furniture,Cabinet,7,1890.41,13232.87,Wholesale
ORD02932,30-08-2025,West,Sneha,Clothing,Shirt,48,1312.69,63009.12,Wholesale
ORD02933,25-05-2025,North,Rahul,Grocery,Sugar,3,997.1,2991.3,Retail
ORD02934,18-03-2024,South,Divya,Furniture,Table,2,331.28,662.56,Retail
ORD02935,16-03-2025,North,Priya,Grocery,Oil,7,30.49,213.43,Retail
ORD02936,26-04-2024,North,Meena,Furniture,Cabinet,50,355.7,17785,Wholesale
ORD02937,26-05-2025,North,Divya,Furniture,Desk,22,1071.28,23568.16,Wholesale
ORD02938,06-02-2024,South,Amit,Electronics,Monitor,14,1033.53,14469.42,Wholesale
ORD02939,25-02-2025,North,Arjun,Grocery,Sugar,7,1890.81,13235.67,Retail
ORD02940,29-01-2024,South,Meena,Clothing,Jacket,33,1094.89,36131.37,Wholesale
ORD02941,25-06-2025,East,Meena,Grocery,Milk,6,835.99,5015.94,Retail
ORD02942,03-02-2024,East,Arjun,Furniture,Cabinet,47,1741.76,81862.72,Retail
ORD02943,05-11-2025,North,Karthik,Electronics,Phone,10,279.91,2799.1,Wholesale
ORD02944,11-12-2024,West,Amit,Clothing,Jeans,9,1500.9,13508.1,Retail
ORD02945,16-03-2025,South,Karthik,Clothing,Jacket,30,1452.51,43575.3,Retail
ORD02946,08-04-2024,East,Priya,Clothing,Shoes,48,579.22,27802.56,Retail
ORD02947,20-09-2025,East,Karthik,Furniture,Table,26,1088.67,28305.42,Wholesale
ORD02948,08-12-2025,East,Amit,Grocery,Sugar,13,1750.54,22757.02,Wholesale
ORD02949,27-07-2024,West,Arjun,Furniture,Table,46,1944.54,89448.84,Wholesale
ORD02950,19-07-2024,North,Amit,Clothing,Shoes,50,744.21,37210.5,Wholesale
ORD02951,29-04-2024,East,Arjun,Electronics,Tablet,13,1700.11,22101.43,Wholesale
ORD02952,10-04-2024,East,Arjun,Electronics,Laptop,10,1782.96,17829.6,Retail
ORD02953,14-12-2025,North,Arjun,Furniture,Chair,2,1596.39,3192.78,Wholesale
ORD02954,28-01-2024,South,Meena,Grocery,Rice,31,422.45,13095.95,Retail
ORD02955,30-07-2025,North,Meena,Clothing,Jacket,31,323.85,10039.35,Retail
ORD02956,02-09-2024,East,Divya,Grocery,Milk,21,781.49,16411.29,Retail
ORD02957,15-01-2025,West,Rahul,Furniture,Table,19,523.5,9946.5,Retail
ORD02958,06-03-2024,East,Arjun,Furniture,Desk,33,1892.48,62451.84,Wholesale
ORD02959,15-08-2025,West,Priya,Grocery,Sugar,31,1075.99,33355.69,Wholesale
ORD02960,25-02-2025,North,Meena,Electronics,Phone,9,1048.43,9435.87,Wholesale
ORD02961,09-05-2024,West,Sneha,Electronics,Tablet,6,109.65,657.9,Retail
ORD02962,02-01-2024,North,Rahul,Electronics,Monitor,28,962.55,26951.4,Wholesale
ORD02963,25-01-2024,East,Rahul,Grocery,Milk,25,1625.7,40642.5,Wholesale
ORD02964,09-08-2024,South,Sneha,Clothing,Jacket,37,1942.42,71869.54,Wholesale
ORD02965,10-11-2025,East,Arjun,Furniture,Chair,14,262.67,3677.38,Wholesale
ORD02966,09-05-2025,West,Sneha,Electronics,Phone,45,1783.14,80241.3,Wholesale
ORD02967,30-01-2025,East,Divya,Electronics,Phone,8,1611.97,12895.76,Wholesale
ORD02968,08-01-2024,North,Meena,Grocery,Oil,4,1015.96,4063.84,Retail
ORD02969,24-04-2025,North,Arjun,Grocery,Oil,36,1277.46,45988.56,Retail
ORD02970,27-06-2024,West,Karthik,Clothing,Shoes,30,39.83,1194.9,Wholesale
ORD02971,30-06-2024,West,Rahul,Furniture,Cabinet,8,1347.19,10777.52,Retail
ORD02972,03-03-2024,West,Arjun,Grocery,Sugar,9,1584.77,14262.93,Retail
ORD02973,28-07-2025,South,Arjun,Furniture,Cabinet,36,900.29,32410.44,Retail
ORD02974,04-06-2024,South,Sneha,Electronics,Phone,25,999.36,24984,Retail
ORD02975,17-02-2024,North,Sneha,Clothing,Jacket,27,520.49,14053.23,Wholesale
ORD02976,03-10-2024,East,Karthik,Electronics,Monitor,13,696.35,9052.55,Wholesale
ORD02977,01-06-2025,East,Arjun,Electronics,Laptop,14,1682.12,23549.68,Retail
ORD02978,11-01-2025,East,Meena,Grocery,Sugar,13,222.73,2895.49,Retail
ORD02979,02-12-2025,North,Karthik,Grocery,Milk,22,1961.04,43142.88,Retail
ORD02980,22-03-2024,West,Karthik,Clothing,Jeans,30,1536.84,46105.2,Retail
ORD02981,17-07-2025,South,Meena,Furniture,Cabinet,10,1516.02,15160.2,Wholesale
ORD02982,30-06-2024,West,Priya,Grocery,Milk,40,1484.54,59381.6,Wholesale
ORD02983,28-06-2024,West,Rahul,Electronics,Monitor,43,185.43,7973.49,Wholesale
ORD02984,07-02-2025,North,Sneha,Electronics,Monitor,47,788.46,37057.62,Retail
ORD02985,22-11-2025,West,Karthik,Clothing,Shoes,1,117.07,117.07,Retail
ORD02986,21-07-2025,West,Meena,Grocery,Rice,45,1647.48,74136.6,Wholesale
ORD02987,20-01-2025,South,Amit,Furniture,Cabinet,10,357.84,3578.4,Retail
ORD02988,28-11-2024,South,Arjun,Clothing,Jeans,21,50.25,1055.25,Wholesale
ORD02989,18-04-2024,North,Priya,Clothing,Jeans,31,1132.39,35104.09,Wholesale
ORD02990,16-04-2024,West,Arjun,Furniture,Desk,15,951.03,14265.45,Retail
ORD02991,27-05-2024,East,Sneha,Clothing,Shoes,46,635.21,29219.66,Retail
ORD02992,10-02-2024,North,Sneha,Furniture,Chair,4,1353.69,5414.76,Wholesale
ORD02993,26-09-2025,North,Priya,Grocery,Milk,46,1433.74,65952.04,Retail
ORD02994,24-06-2025,South,Amit,Electronics,Monitor,46,226.6,10423.6,Wholesale
ORD02995,04-01-2024,South,Arjun,Electronics,Laptop,26,732.22,19037.72,Wholesale
ORD02996,30-08-2024,West,Rahul,Furniture,Table,41,842,34522,Wholesale
ORD02997,17-11-2025,East,Sneha,Grocery,Rice,27,507.5,13702.5,Retail
ORD02998,05-10-2024,South,Rahul,Furniture,Chair,15,47.28,709.2,Wholesale
ORD02999,27-05-2025,West,Priya,Furniture,Cabinet,40,1058.79,42351.6,Retail
ORD03000,12-01-2025,South,Sneha,Electronics,Tablet,29,53.89,1562.81,Retail
ORD03001,25-07-2024,West,Priya,Grocery,Milk,21,1573.42,33041.82,Wholesale
ORD03002,14-07-2025,East,Arjun,Clothing,Shoes,26,1594.97,41469.22,Wholesale
ORD03003,25-02-2024,East,Meena,Grocery,Oil,14,805.75,11280.5,Wholesale
ORD03004,16-03-2025,South,Rahul,Grocery,Oil,23,447.96,10303.08,Retail
ORD03005,27-10-2024,North,Priya,Clothing,Shoes,19,520.55,9890.45,Retail
ORD03006,01-02-2024,North,Karthik,Electronics,Laptop,15,332.47,4987.05,Retail
ORD03007,19-05-2025,South,Sneha,Clothing,Jacket,10,502.36,5023.6,Retail
ORD03008,24-07-2024,West,Rahul,Clothing,Shirt,20,1043.62,20872.4,Wholesale
ORD03009,14-02-2024,North,Divya,Electronics,Phone,50,1400.77,70038.5,Retail
ORD03010,08-06-2024,West,Rahul,Clothing,Shirt,11,1446.06,15906.66,Retail
ORD03011,17-05-2024,East,Meena,Electronics,Tablet,20,1265.14,25302.8,Retail
ORD03012,27-08-2025,South,Arjun,Electronics,Laptop,43,545.83,23470.69,Retail
ORD03013,14-03-2025,North,Meena,Electronics,Phone,1,1545.84,1545.84,Retail
ORD03014,25-08-2024,West,Rahul,Furniture,Chair,24,253.33,6079.92,Retail
ORD03015,09-08-2024,South,Priya,Grocery,Milk,22,600.33,13207.26,Wholesale
ORD03016,04-09-2024,East,Meena,Furniture,Chair,4,1934.68,7738.72,Wholesale
ORD03017,12-07-2025,South,Rahul,Grocery,Rice,27,645.36,17424.72,Wholesale
ORD03018,23-01-2024,West,Arjun,Electronics,Monitor,12,974.89,11698.68,Retail
ORD03019,13-10-2025,North,Divya,Clothing,Shoes,33,860.64,28401.12,Wholesale
ORD03020,02-05-2024,South,Karthik,Clothing,Shoes,34,1195,40630,Retail
ORD03021,18-02-2025,West,Karthik,Electronics,Laptop,32,578.43,18509.76,Retail
ORD03022,16-07-2024,East,Sneha,Grocery,Milk,7,1863.34,13043.38,Wholesale
ORD03023,07-11-2025,South,Amit,Electronics,Monitor,49,64.46,3158.54,Wholesale
ORD03024,22-03-2025,West,Amit,Electronics,Phone,37,1886.61,69804.57,Wholesale
ORD03025,09-08-2025,West,Sneha,Electronics,Phone,26,1376.82,35797.32,Wholesale
ORD03026,14-02-2025,South,Rahul,Clothing,Jacket,32,50.36,1611.52,Wholesale
ORD03027,14-05-2025,West,Priya,Grocery,Rice,40,869.22,34768.8,Retail
ORD03028,07-05-2025,West,Amit,Electronics,Monitor,28,357.79,10018.12,Wholesale
ORD03029,26-01-2025,West,Divya,Clothing,Shoes,46,24.17,1111.82,Wholesale
ORD03030,08-05-2025,North,Divya,Clothing,Jeans,36,191.08,6878.88,Wholesale
ORD03031,16-06-2025,North,Meena,Grocery,Rice,41,1963.59,80507.19,Wholesale
ORD03032,30-10-2025,West,Rahul,Electronics,Phone,11,1574.81,17322.91,Retail
ORD03033,28-06-2025,West,Divya,Furniture,Table,37,1763.38,65245.06,Retail
ORD03034,19-03-2024,East,Amit,Furniture,Table,38,1223.24,46483.12,Wholesale
ORD03035,19-05-2025,South,Sneha,Grocery,Rice,21,863.49,18133.29,Wholesale
ORD03036,31-03-2024,North,Sneha,Grocery,Milk,40,141.77,5670.8,Retail
ORD03037,20-08-2024,West,Karthik,Furniture,Cabinet,17,1265.1,21506.7,Retail
ORD03038,06-06-2025,South,Amit,Clothing,Jacket,10,1668.33,16683.3,Wholesale
ORD03039,29-01-2025,South,Rahul,Clothing,Shirt,11,1160.43,12764.73,Retail
ORD03040,04-12-2024,West,Karthik,Clothing,Shirt,50,1349.57,67478.5,Retail
ORD03041,09-08-2024,West,Arjun,Clothing,Jeans,7,1708.16,11957.12,Wholesale
ORD03042,25-03-2024,West,Rahul,Clothing,Shoes,22,323.6,7119.2,Retail
ORD03043,20-11-2025,East,Amit,Grocery,Oil,14,881.95,12347.3,Retail
ORD03044,16-08-2024,West,Meena,Furniture,Chair,49,300.44,14721.56,Wholesale
ORD03045,09-10-2025,South,Amit,Electronics,Laptop,20,727.16,14543.2,Retail
ORD03046,27-12-2024,East,Meena,Clothing,Jeans,36,1136.35,40908.6,Wholesale
ORD03047,07-04-2025,West,Meena,Furniture,Table,29,390.61,11327.69,Retail
ORD03048,29-01-2025,East,Amit,Furniture,Desk,37,414.37,15331.69,Wholesale
ORD03049,12-11-2025,North,Amit,Furniture,Cabinet,12,1115.94,13391.28,Wholesale
ORD03050,31-10-2024,North,Rahul,Grocery,Rice,41,1767.41,72463.81,Wholesale
ORD03051,29-09-2024,North,Rahul,Grocery,Sugar,30,417.36,12520.8,Wholesale
ORD03052,16-07-2025,South,Karthik,Grocery,Rice,35,1798.12,62934.2,Retail
ORD03053,24-11-2025,East,Divya,Clothing,Jeans,32,1500.15,48004.8,Retail
ORD03054,22-11-2025,South,Arjun,Grocery,Rice,31,149.55,4636.05,Retail
ORD03055,11-08-2024,North,Rahul,Electronics,Phone,48,185.96,8926.08,Retail
ORD03056,07-01-2024,South,Sneha,Clothing,Jacket,34,514.91,17506.94,Wholesale
ORD03057,10-10-2024,West,Sneha,Grocery,Oil,41,167.67,6874.47,Retail
ORD03058,20-07-2025,West,Karthik,Furniture,Cabinet,25,1332.14,33303.5,Wholesale
ORD03059,08-05-2024,South,Arjun,Furniture,Table,13,1950.64,25358.32,Wholesale
ORD03060,16-05-2025,West,Meena,Electronics,Phone,29,122.15,3542.35,Retail
ORD03061,05-12-2024,North,Sneha,Electronics,Tablet,20,349.04,6980.8,Wholesale
ORD03062,26-08-2025,North,Meena,Furniture,Table,11,1119.59,12315.49,Retail
ORD03063,12-10-2024,North,Priya,Grocery,Oil,41,1893.68,77640.88,Retail
ORD03064,23-05-2024,West,Sneha,Furniture,Cabinet,6,569.53,3417.18,Wholesale
ORD03065,15-10-2025,North,Karthik,Furniture,Desk,14,1633.52,22869.28,Wholesale
ORD03066,10-07-2025,West,Sneha,Grocery,Rice,2,139.38,278.76,Retail
ORD03067,19-12-2024,East,Rahul,Grocery,Milk,21,1055.05,22156.05,Retail
ORD03068,22-10-2025,West,Divya,Clothing,Jacket,50,1616.3,80815,Wholesale
ORD03069,08-05-2025,South,Karthik,Grocery,Sugar,11,1023.72,11260.92,Wholesale
ORD03070,20-08-2025,East,Meena,Clothing,Shirt,26,1535.14,39913.64,Wholesale
ORD03071,30-04-2024,East,Meena,Grocery,Oil,18,988.11,17785.98,Wholesale
ORD03072,31-10-2024,East,Arjun,Clothing,Shoes,18,1862.34,33522.12,Retail
ORD03073,08-04-2024,North,Rahul,Grocery,Milk,44,1348.88,59350.72,Wholesale
ORD03074,16-05-2025,West,Karthik,Clothing,Jacket,43,1141.19,49071.17,Wholesale
ORD03075,01-04-2025,South,Sneha,Clothing,Jacket,12,512.99,6155.88,Retail
ORD03076,28-03-2025,North,Sneha,Furniture,Desk,19,405.28,7700.32,Wholesale
ORD03077,16-04-2024,North,Meena,Furniture,Cabinet,9,343.44,3090.96,Retail
ORD03078,31-01-2024,South,Meena,Clothing,Jacket,4,19.64,78.56,Wholesale
ORD03079,29-08-2024,South,Divya,Electronics,Phone,36,1870.86,67350.96,Retail
ORD03080,17-08-2024,South,Divya,Furniture,Desk,43,995.98,42827.14,Wholesale
ORD03081,09-11-2024,West,Amit,Electronics,Tablet,18,205.21,3693.78,Retail
ORD03082,24-04-2024,North,Priya,Grocery,Sugar,18,1695.49,30518.82,Wholesale
ORD03083,13-09-2024,North,Priya,Furniture,Desk,48,1945.36,93377.28,Retail
ORD03084,25-01-2025,South,Karthik,Clothing,Shirt,49,317.39,15552.11,Retail
ORD03085,18-09-2025,South,Rahul,Grocery,Oil,50,769.31,38465.5,Retail
ORD03086,24-10-2024,North,Sneha,Furniture,Table,37,452.56,16744.72,Wholesale
ORD03087,20-04-2024,South,Meena,Grocery,Rice,43,274.09,11785.87,Wholesale
ORD03088,11-06-2024,East,Divya,Furniture,Cabinet,4,1950.9,7803.6,Retail
ORD03089,20-03-2025,West,Sneha,Clothing,Jeans,20,814.22,16284.4,Retail
ORD03090,26-05-2025,East,Meena,Furniture,Chair,1,1211.27,1211.27,Retail
ORD03091,21-01-2025,South,Amit,Furniture,Desk,16,548.37,8773.92,Retail
ORD03092,27-01-2025,North,Arjun,Clothing,Shirt,33,772.47,25491.51,Retail
ORD03093,03-08-2024,West,Sneha,Grocery,Milk,19,1404.83,26691.77,Retail
ORD03094,09-05-2025,North,Karthik,Electronics,Phone,26,932.64,24248.64,Retail
ORD03095,13-06-2025,North,Priya,Electronics,Phone,37,1862.74,68921.38,Retail
ORD03096,23-07-2025,East,Rahul,Clothing,Shoes,13,1556.01,20228.13,Retail
ORD03097,25-04-2024,North,Amit,Grocery,Rice,22,1364.18,30011.96,Retail
ORD03098,26-02-2025,North,Meena,Grocery,Sugar,47,627.39,29487.33,Retail
ORD03099,17-04-2025,West,Rahul,Grocery,Milk,18,900.28,16205.04,Retail
ORD03100,19-12-2025,East,Karthik,Electronics,Phone,21,1132.44,23781.24,Wholesale
ORD03101,27-04-2024,North,Sneha,Furniture,Table,32,1741.35,55723.2,Retail
ORD03102,07-01-2024,East,Meena,Clothing,Shoes,22,452.13,9946.86,Wholesale
ORD03103,17-01-2025,North,Arjun,Grocery,Oil,3,1987.19,5961.57,Wholesale
ORD03104,22-05-2024,South,Arjun,Electronics,Monitor,30,817.94,24538.2,Wholesale
ORD03105,02-05-2024,North,Arjun,Furniture,Cabinet,27,1183.58,31956.66,Retail
ORD03106,17-01-2024,South,Priya,Clothing,Jeans,23,1135.32,26112.36,Retail
ORD03107,17-04-2024,North,Arjun,Clothing,Shirt,7,1495.69,10469.83,Retail
ORD03108,14-06-2025,South,Rahul,Grocery,Rice,35,1093.09,38258.15,Wholesale
ORD03109,29-10-2024,South,Arjun,Electronics,Monitor,49,1310.53,64215.97,Retail
ORD03110,02-05-2024,East,Divya,Grocery,Rice,14,278.25,3895.5,Wholesale
ORD03111,29-03-2024,West,Sneha,Clothing,Shoes,43,1140.57,49044.51,Wholesale
ORD03112,27-12-2025,North,Meena,Electronics,Phone,18,1914.95,34469.1,Wholesale
ORD03113,11-03-2024,South,Meena,Clothing,Shirt,4,1402.45,5609.8,Retail
ORD03114,01-05-2025,East,Arjun,Furniture,Chair,8,1872.03,14976.24,Wholesale
ORD03115,31-10-2025,West,Meena,Furniture,Desk,21,1803.11,37865.31,Wholesale
ORD03116,20-12-2024,East,Sneha,Furniture,Chair,2,865.46,1730.92,Wholesale
ORD03117,11-01-2024,West,Amit,Grocery,Oil,45,525.02,23625.9,Wholesale
ORD03118,12-11-2025,West,Amit,Furniture,Desk,13,1999.05,25987.65,Wholesale
ORD03119,01-05-2025,North,Rahul,Furniture,Cabinet,24,1172.92,28150.08,Wholesale
ORD03120,04-01-2025,West,Meena,Clothing,Shirt,46,466.44,21456.24,Wholesale
ORD03121,28-02-2024,South,Meena,Furniture,Cabinet,30,679.99,20399.7,Retail
ORD03122,02-02-2025,South,Karthik,Electronics,Tablet,7,649.42,4545.94,Retail
ORD03123,11-12-2025,South,Meena,Electronics,Monitor,38,1333.22,50662.36,Wholesale
ORD03124,24-03-2025,East,Priya,Grocery,Rice,15,1931.45,28971.75,Wholesale
ORD03125,03-08-2025,West,Arjun,Grocery,Rice,43,617.37,26546.91,Wholesale
ORD03126,25-10-2024,West,Amit,Clothing,Jeans,5,1234.75,6173.75,Wholesale
ORD03127,21-05-2025,East,Sneha,Electronics,Monitor,17,1160.66,19731.22,Wholesale
ORD03128,19-08-2025,East,Priya,Grocery,Sugar,13,1078.39,14019.07,Retail
ORD03129,17-02-2024,West,Amit,Electronics,Laptop,33,1101.71,36356.43,Wholesale
ORD03130,07-09-2024,East,Arjun,Grocery,Rice,42,1129.16,47424.72,Retail
ORD03131,02-06-2025,North,Arjun,Furniture,Cabinet,31,807.01,25017.31,Wholesale
ORD03132,10-12-2024,North,Arjun,Grocery,Rice,9,1571.42,14142.78,Retail
ORD03133,21-11-2025,North,Amit,Clothing,Jacket,23,183.93,4230.39,Retail
ORD03134,04-11-2025,West,Rahul,Electronics,Tablet,19,466.96,8872.24,Retail
ORD03135,24-08-2024,North,Arjun,Furniture,Desk,35,364.89,12771.15,Wholesale
ORD03136,09-08-2024,East,Rahul,Grocery,Sugar,50,1460.11,73005.5,Wholesale
ORD03137,15-12-2024,West,Arjun,Grocery,Sugar,38,186.41,7083.58,Wholesale
ORD03138,27-05-2024,West,Divya,Grocery,Rice,12,769.63,9235.56,Retail
ORD03139,26-12-2025,North,Priya,Grocery,Rice,33,1493.03,49269.99,Retail
ORD03140,19-12-2024,North,Amit,Furniture,Table,39,736.51,28723.89,Wholesale
ORD03141,27-11-2025,East,Sneha,Electronics,Phone,13,1631.31,21207.03,Wholesale
ORD03142,31-03-2025,North,Divya,Grocery,Rice,16,1795.59,28729.44,Wholesale
ORD03143,10-03-2025,West,Amit,Electronics,Tablet,26,864.8,22484.8,Retail
ORD03144,23-04-2024,North,Divya,Furniture,Cabinet,30,723.75,21712.5,Wholesale
ORD03145,19-10-2024,South,Sneha,Furniture,Cabinet,42,265.79,11163.18,Wholesale
ORD03146,10-03-2025,East,Karthik,Clothing,Jeans,9,1933.56,17402.04,Wholesale
ORD03147,20-01-2024,North,Rahul,Grocery,Oil,46,519.93,23916.78,Retail
ORD03148,29-04-2024,North,Amit,Electronics,Monitor,40,1743.41,69736.4,Wholesale
